id_pessoa;numero;tipo
4837;1 (11) 500 555-0182;2
4838;540-555-0148;1
4839;177-555-0190;2
4840;1 (11) 500 555-0118;2
4841;1 (11) 500 555-0196;2
4842;267-555-0115;1
4843;358-555-0111;2
4844;1 (11) 500 555-0154;1
4845;952-555-0176;2
4846;1 (11) 500 555-0123;2
4847;389-555-0115;1
4848;377-555-0137;1
4849;1 (11) 500 555-0140;1
4850;1 (11) 500 555-0137;1
4851;799-555-0117;1
4852;1 (11) 500 555-0175;2
4853;178-555-0112;1
4854;892-555-0153;1
4855;194-555-0175;2
4856;1 (11) 500 555-0187;1
4857;870-555-0182;2
4858;1 (11) 500 555-0184;1
4859;913-555-0120;2
4860;305-555-0189;1
4861;1 (11) 500 555-0145;1
4862;1 (11) 500 555-0174;2
4863;647-555-0123;1
4864;1 (11) 500 555-0121;1
4865;1 (11) 500 555-0167;2
4866;122-555-0118;2
4867;1 (11) 500 555-0114;1
4868;1 (11) 500 555-0155;1
4869;826-555-0121;1
4870;930-555-0113;1
4871;1 (11) 500 555-0110;2
4872;363-555-0187;1
4873;116-555-0162;2
4874;1 (11) 500 555-0193;2
4875;162-555-0110;1
4876;1 (11) 500 555-0113;1
4877;1 (11) 500 555-0125;1
4878;1 (11) 500 555-0185;1
4879;1 (11) 500 555-0154;2
4880;362-555-0118;2
4881;578-555-0118;2
4882;399-555-0174;1
4883;1 (11) 500 555-0171;2
4884;141-555-0148;1
4885;620-555-0169;1
4886;1 (11) 500 555-0158;1
4887;517-555-0133;1
4888;750-555-0154;2
4889;633-555-0192;2
4890;118-555-0181;2
4891;257-555-0115;1
4892;1 (11) 500 555-0186;2
4893;144-555-0189;1
4894;189-555-0168;2
4895;1 (11) 500 555-0151;2
4896;969-555-0140;2
4897;217-555-0178;1
4898;1 (11) 500 555-0112;2
4899;747-555-0117;1
4900;1 (11) 500 555-0180;2
4901;1 (11) 500 555-0181;1
4902;184-555-0111;1
4903;1 (11) 500 555-0118;1
4904;112-555-0161;2
4905;266-555-0118;1
4906;1 (11) 500 555-0156;2
4907;362-555-0140;1
4908;1 (11) 500 555-0159;1
4909;959-555-0199;1
4910;170-555-0110;1
4911;1 (11) 500 555-0174;2
4912;548-555-0150;1
4913;1 (11) 500 555-0118;1
4914;177-555-0155;2
4915;260-555-0183;1
4916;1 (11) 500 555-0118;2
4917;101-555-0122;1
4918;1 (11) 500 555-0120;1
4919;216-555-0140;2
4920;1 (11) 500 555-0110;2
4921;1 (11) 500 555-0158;2
4922;1 (11) 500 555-0194;1
4923;1 (11) 500 555-0113;1
4924;735-555-0183;2
4925;948-555-0160;1
4926;1 (11) 500 555-0131;1
4927;671-555-0138;2
4928;1 (11) 500 555-0150;1
4929;234-555-0119;1
4930;1 (11) 500 555-0112;1
4931;1 (11) 500 555-0116;1
4932;505-555-0153;2
4933;808-555-0131;1
4934;528-555-0114;2
4935;735-555-0197;1
4936;1 (11) 500 555-0117;2
4937;681-555-0150;1
4938;283-555-0179;2
4939;594-555-0155;2
4940;929-555-0195;2
4941;954-555-0161;1
4942;1 (11) 500 555-0117;2
4943;1 (11) 500 555-0178;2
4944;1 (11) 500 555-0177;1
4945;1 (11) 500 555-0149;2
4946;1 (11) 500 555-0113;1
4947;1 (11) 500 555-0144;1
4948;340-555-0127;2
4949;1 (11) 500 555-0162;1
4950;465-555-0196;2
4951;1 (11) 500 555-0178;2
4952;602-555-0171;1
4953;1 (11) 500 555-0139;1
4954;351-555-0129;1
4955;1 (11) 500 555-0170;2
4956;1 (11) 500 555-0155;2
4957;1 (11) 500 555-0161;2
4958;595-555-0160;2
4959;139-555-0150;2
4960;1 (11) 500 555-0124;1
4961;696-555-0147;2
4962;1 (11) 500 555-0181;2
4963;1 (11) 500 555-0159;2
4964;544-555-0144;2
4965;1 (11) 500 555-0170;1
4966;1 (11) 500 555-0190;2
4967;428-555-0192;2
4968;565-555-0115;2
4969;1 (11) 500 555-0128;2
4970;1 (11) 500 555-0161;2
4971;1 (11) 500 555-0159;1
4972;117-555-0187;1
4973;1 (11) 500 555-0110;1
4974;256-555-0111;2
4975;1 (11) 500 555-0153;1
4976;1 (11) 500 555-0164;1
4977;1 (11) 500 555-0183;2
4978;1 (11) 500 555-0124;2
4979;1 (11) 500 555-0184;2
4980;1 (11) 500 555-0144;2
4981;500-555-0169;1
4982;1 (11) 500 555-0162;1
4983;159-555-0161;1
4984;1 (11) 500 555-0195;2
4985;859-555-0119;2
4986;768-555-0154;1
4987;1 (11) 500 555-0192;2
4988;1 (11) 500 555-0129;2
4989;425-555-0163;2
4990;1 (11) 500 555-0129;1
4991;1 (11) 500 555-0124;1
4992;897-555-0155;2
4993;1 (11) 500 555-0129;1
4994;131-555-0193;2
4995;1 (11) 500 555-0138;2
4996;577-555-0129;1
4997;1 (11) 500 555-0158;2
4998;1 (11) 500 555-0188;2
4999;429-555-0185;1
5000;570-555-0140;2
5001;1 (11) 500 555-0117;1
5002;694-555-0193;2
5003;1 (11) 500 555-0186;2
5004;1 (11) 500 555-0189;1
5005;1 (11) 500 555-0168;1
5006;1 (11) 500 555-0111;1
5007;317-555-0129;2
5008;1 (11) 500 555-0169;1
5009;857-555-0182;1
5010;1 (11) 500 555-0135;2
5011;827-555-0174;1
5012;1 (11) 500 555-0119;2
5013;764-555-0184;2
5014;1 (11) 500 555-0176;2
5015;1 (11) 500 555-0165;2
5016;1 (11) 500 555-0171;2
5017;493-555-0188;2
5018;1 (11) 500 555-0114;1
5019;1 (11) 500 555-0178;1
5020;1 (11) 500 555-0138;1
5021;1 (11) 500 555-0167;1
5022;342-555-0195;1
5023;973-555-0110;2
5024;739-555-0198;1
5025;929-555-0115;2
5026;1 (11) 500 555-0157;2
5027;1 (11) 500 555-0156;1
5028;954-555-0173;2
5029;1 (11) 500 555-0127;1
5030;395-555-0171;1
5031;1 (11) 500 555-0112;1
5032;441-555-0118;1
5033;1 (11) 500 555-0143;2
5034;434-555-0116;2
5035;675-555-0112;2
5036;1 (11) 500 555-0116;2
5037;993-555-0176;2
5038;1 (11) 500 555-0190;2
5039;603-555-0129;1
5040;1 (11) 500 555-0114;1
5041;355-555-0111;1
5042;518-555-0162;2
5043;523-555-0128;2
5044;1 (11) 500 555-0123;1
5045;1 (11) 500 555-0161;1
5046;961-555-0194;1
5047;853-555-0118;1
5048;1 (11) 500 555-0188;1
5049;1 (11) 500 555-0113;2
5050;837-555-0113;1
5051;1 (11) 500 555-0152;1
5052;1 (11) 500 555-0189;1
5053;523-555-0146;2
5054;1 (11) 500 555-0180;1
5055;414-555-0196;2
5056;698-555-0189;1
5057;1 (11) 500 555-0165;1
5058;936-555-0134;2
5059;1 (11) 500 555-0133;1
5060;473-555-0165;2
5061;1 (11) 500 555-0178;1
5062;160-555-0126;2
5063;505-555-0125;1
5064;907-555-0129;2
5065;500-555-0170;1
5066;201-555-0146;2
5067;282-555-0167;1
5068;402-555-0123;1
5069;131-555-0192;1
5070;1 (11) 500 555-0127;1
5071;816-555-0191;2
5072;1 (11) 500 555-0156;2
5073;1 (11) 500 555-0117;1
5074;1 (11) 500 555-0135;2
5075;100-555-0124;2
5076;308-555-0185;2
5077;1 (11) 500 555-0169;1
5078;705-555-0155;1
5079;1 (11) 500 555-0152;1
5080;1 (11) 500 555-0138;2
5081;111-555-0167;1
5082;1 (11) 500 555-0182;1
5083;1 (11) 500 555-0126;1
5084;790-555-0114;2
5085;1 (11) 500 555-0183;2
5086;717-555-0188;1
5087;234-555-0118;1
5088;1 (11) 500 555-0133;1
5089;112-555-0197;2
5090;1 (11) 500 555-0113;2
5091;1 (11) 500 555-0173;1
5092;144-555-0114;1
5093;1 (11) 500 555-0174;2
5094;536-555-0180;1
5095;790-555-0131;1
5096;1 (11) 500 555-0134;2
5097;1 (11) 500 555-0127;2
5098;1 (11) 500 555-0159;2
5099;543-555-0113;1
5100;1 (11) 500 555-0123;1
5101;429-555-0155;1
5102;132-555-0165;2
5103;188-555-0123;2
5104;1 (11) 500 555-0160;1
5105;220-555-0193;1
5106;329-555-0160;1
5107;1 (11) 500 555-0132;1
5108;1 (11) 500 555-0115;2
5109;660-555-0153;1
5110;1 (11) 500 555-0160;1
5111;172-555-0143;2
5112;129-555-0118;2
5113;622-555-0116;1
5114;1 (11) 500 555-0184;2
5115;1 (11) 500 555-0174;1
5116;132-555-0110;2
5117;1 (11) 500 555-0155;2
5118;670-555-0117;1
5119;1 (11) 500 555-0182;1
5120;879-555-0197;1
5121;853-555-0199;1
5122;606-555-0173;2
5123;982-555-0198;1
5124;508-555-0163;2
5125;1 (11) 500 555-0197;2
5126;1 (11) 500 555-0117;2
5127;746-555-0140;1
5128;983-555-0121;2
5129;1 (11) 500 555-0178;2
5130;830-555-0162;1
5131;1 (11) 500 555-0131;2
5132;262-555-0112;2
5133;1 (11) 500 555-0170;1
5134;777-555-0198;2
5135;290-555-0119;1
5136;569-555-0116;1
5137;175-555-0110;1
5138;1 (11) 500 555-0112;1
5139;161-555-0113;2
5140;996-555-0179;1
5141;1 (11) 500 555-0159;2
5142;314-555-0132;2
5143;562-555-0196;1
5144;1 (11) 500 555-0198;2
5145;1 (11) 500 555-0119;2
5146;382-555-0134;2
5147;445-555-0153;2
5148;1 (11) 500 555-0173;2
5149;1 (11) 500 555-0188;2
5150;755-555-0185;1
5151;192-555-0177;2
5152;1 (11) 500 555-0183;1
5153;1 (11) 500 555-0162;2
5154;890-555-0163;2
5155;1 (11) 500 555-0158;2
5156;143-555-0141;2
5157;1 (11) 500 555-0167;2
5158;332-555-0114;1
5159;261-555-0150;1
5160;371-555-0193;1
5161;1 (11) 500 555-0189;1
5162;1 (11) 500 555-0175;1
5163;170-555-0180;1
5164;607-555-0149;1
5165;160-555-0138;1
5166;771-555-0133;1
5167;1 (11) 500 555-0188;2
5168;1 (11) 500 555-0149;2
5169;764-555-0133;2
5170;149-555-0174;2
5171;179-555-0120;2
5172;1 (11) 500 555-0146;2
5173;189-555-0188;2
5174;993-555-0127;1
5175;1 (11) 500 555-0118;1
5176;1 (11) 500 555-0172;2
5177;611-555-0154;2
5178;627-555-0144;1
5179;1 (11) 500 555-0180;2
5180;1 (11) 500 555-0165;1
5181;310-555-0191;1
5182;918-555-0129;2
5183;1 (11) 500 555-0137;1
5184;280-555-0163;1
5185;494-555-0132;1
5186;1 (11) 500 555-0174;2
5187;154-555-0141;1
5188;1 (11) 500 555-0181;1
5189;123-555-0114;2
5190;1 (11) 500 555-0184;2
5191;659-555-0151;2
5192;236-555-0115;2
5193;137-555-0114;2
5194;737-555-0162;1
5195;862-555-0136;1
5196;1 (11) 500 555-0156;2
5197;193-555-0187;1
5198;1 (11) 500 555-0142;2
5199;140-555-0185;1
5200;208-555-0143;1
5201;953-555-0127;2
5202;120-555-0141;2
5203;129-555-0139;1
5204;204-555-0126;1
5205;1 (11) 500 555-0148;2
5206;144-555-0188;1
5207;1 (11) 500 555-0112;2
5208;963-555-0118;1
5209;925-555-0114;2
5210;534-555-0131;1
5211;676-555-0120;1
5212;1 (11) 500 555-0147;1
5213;715-555-0157;1
5214;1 (11) 500 555-0173;2
5215;387-555-0167;1
5216;470-555-0194;1
5217;1 (11) 500 555-0150;1
5218;346-555-0178;1
5219;895-555-0130;2
5220;1 (11) 500 555-0119;2
5221;1 (11) 500 555-0186;1
5222;747-555-0113;2
5223;580-555-0160;2
5224;357-555-0115;2
5225;1 (11) 500 555-0151;1
5226;1 (11) 500 555-0187;2
5227;602-555-0122;2
5228;436-555-0167;1
5229;157-555-0115;1
5230;1 (11) 500 555-0146;2
5231;1 (11) 500 555-0186;1
5232;122-555-0168;2
5233;1 (11) 500 555-0111;1
5234;200-555-0144;2
5235;847-555-0162;2
5236;1 (11) 500 555-0164;2
5237;1 (11) 500 555-0161;2
5238;274-555-0149;2
5239;1 (11) 500 555-0110;1
5240;954-555-0118;2
5241;1 (11) 500 555-0117;2
5242;611-555-0183;2
5243;1 (11) 500 555-0186;2
5244;1 (11) 500 555-0163;2
5245;796-555-0118;1
5246;1 (11) 500 555-0118;1
5247;1 (11) 500 555-0111;1
5248;504-555-0140;2
5249;1 (11) 500 555-0130;1
5250;128-555-0129;2
5251;602-555-0178;2
5252;379-555-0143;1
5253;1 (11) 500 555-0155;2
5254;809-555-0150;2
5255;531-555-0124;1
5256;1 (11) 500 555-0113;2
5257;1 (11) 500 555-0119;2
5258;988-555-0176;1
5259;891-555-0117;2
5260;553-555-0117;2
5261;1 (11) 500 555-0177;2
5262;624-555-0118;1
5263;1 (11) 500 555-0127;1
5264;497-555-0140;1
5265;1 (11) 500 555-0132;2
5266;1 (11) 500 555-0118;1
5267;592-555-0113;1
5268;513-555-0110;2
5269;1 (11) 500 555-0160;2
5270;385-555-0155;2
5271;1 (11) 500 555-0192;2
5272;1 (11) 500 555-0185;1
5273;481-555-0111;2
5274;837-555-0153;1
5275;1 (11) 500 555-0112;2
5276;249-555-0189;2
5277;811-555-0134;1
5278;1 (11) 500 555-0124;1
5279;1 (11) 500 555-0117;1
5280;1 (11) 500 555-0115;2
5281;111-555-0166;1
5282;561-555-0136;2
5283;1 (11) 500 555-0125;1
5284;277-555-0122;1
5285;1 (11) 500 555-0174;2
5286;691-555-0141;1
5287;815-555-0195;2
5288;774-555-0131;1
5289;1 (11) 500 555-0149;1
5290;1 (11) 500 555-0120;2
5291;504-555-0114;2
5292;1 (11) 500 555-0162;1
5293;874-555-0150;1
5294;1 (11) 500 555-0115;2
5295;175-555-0147;1
5296;295-555-0116;2
5297;831-555-0111;1
5298;1 (11) 500 555-0119;1
5299;157-555-0121;1
5300;1 (11) 500 555-0122;1
5301;1 (11) 500 555-0124;1
5302;946-555-0134;2
5303;1 (11) 500 555-0110;1
5304;106-555-0117;2
5305;510-555-0110;1
5306;1 (11) 500 555-0180;1
5307;921-555-0181;1
5308;321-555-0190;2
5309;1 (11) 500 555-0162;1
5310;1 (11) 500 555-0128;2
5311;300-555-0119;2
5312;1 (11) 500 555-0132;2
5313;508-555-0172;2
5314;647-555-0159;2
5315;273-555-0126;1
5316;1 (11) 500 555-0130;2
5317;1 (11) 500 555-0119;1
5318;1 (11) 500 555-0118;1
5319;589-555-0121;1
5320;657-555-0175;1
5321;695-555-0124;2
5322;1 (11) 500 555-0112;1
5323;1 (11) 500 555-0147;1
5324;102-555-0131;1
5325;897-555-0173;2
5326;547-555-0182;1
5327;1 (11) 500 555-0118;2
5328;159-555-0145;1
5329;1 (11) 500 555-0182;1
5330;418-555-0130;1
5331;591-555-0131;1
5332;1 (11) 500 555-0150;2
5333;1 (11) 500 555-0150;1
5334;1 (11) 500 555-0145;1
5335;773-555-0117;2
5336;503-555-0182;2
5337;1 (11) 500 555-0197;2
5338;669-555-0150;2
5339;1 (11) 500 555-0167;1
5340;644-555-0115;2
5341;1 (11) 500 555-0163;2
5342;586-555-0151;1
5343;762-555-0151;1
5344;1 (11) 500 555-0118;2
5345;531-555-0122;1
5346;1 (11) 500 555-0163;1
5347;735-555-0115;2
5348;893-555-0174;1
5349;1 (11) 500 555-0121;1
5350;1 (11) 500 555-0144;1
5351;1 (11) 500 555-0117;2
5352;680-555-0163;1
5353;587-555-0116;1
5354;1 (11) 500 555-0120;2
5355;1 (11) 500 555-0189;1
5356;525-555-0193;1
5357;908-555-0172;1
5358;1 (11) 500 555-0185;2
5359;214-555-0114;2
5360;1 (11) 500 555-0146;2
5361;739-555-0115;1
5362;660-555-0162;1
5363;1 (11) 500 555-0152;2
5364;132-555-0146;2
5365;584-555-0167;2
5366;843-555-0120;2
5367;1 (11) 500 555-0162;1
5368;1 (11) 500 555-0153;1
5369;1 (11) 500 555-0147;1
5370;329-555-0157;2
5371;131-555-0198;1
5372;1 (11) 500 555-0176;1
5373;110-555-0172;2
5374;462-555-0111;2
5375;587-555-0116;1
5376;222-555-0147;1
5377;1 (11) 500 555-0147;2
5378;783-555-0176;2
5379;1 (11) 500 555-0119;2
5380;1 (11) 500 555-0181;2
5381;964-555-0148;2
5382;1 (11) 500 555-0179;2
5383;850-555-0191;2
5384;535-555-0185;2
5385;274-555-0163;2
5386;959-555-0116;2
5387;881-555-0188;1
5388;1 (11) 500 555-0129;1
5389;931-555-0160;2
5390;1 (11) 500 555-0173;2
5391;1 (11) 500 555-0123;1
5392;111-555-0199;2
5393;1 (11) 500 555-0155;2
5394;1 (11) 500 555-0130;2
5395;1 (11) 500 555-0134;1
5396;789-555-0146;2
5397;1 (11) 500 555-0122;2
5398;863-555-0165;1
5399;1 (11) 500 555-0130;1
5400;1 (11) 500 555-0155;1
5401;958-555-0115;2
5402;779-555-0194;1
5403;1 (11) 500 555-0184;1
5404;358-555-0157;2
5405;538-555-0167;1
5406;551-555-0182;1
5407;1 (11) 500 555-0192;1
5408;1 (11) 500 555-0118;2
5409;232-555-0160;2
5410;417-555-0118;1
5411;233-555-0198;1
5412;901-555-0172;2
5413;300-555-0115;1
5414;325-555-0145;1
5415;1 (11) 500 555-0184;2
5416;1 (11) 500 555-0135;2
5417;952-555-0172;2
5418;379-555-0177;2
5419;1 (11) 500 555-0111;1
5420;1 (11) 500 555-0179;2
5421;758-555-0180;2
5422;785-555-0118;1
5423;164-555-0140;1
5424;1 (11) 500 555-0136;1
5425;1 (11) 500 555-0194;1
5426;1 (11) 500 555-0189;1
5427;1 (11) 500 555-0137;2
5428;624-555-0189;1
5429;1 (11) 500 555-0145;1
5430;1 (11) 500 555-0114;2
5431;1 (11) 500 555-0133;2
5432;1 (11) 500 555-0193;2
5433;354-555-0116;1
5434;197-555-0199;1
5435;987-555-0118;2
5436;714-555-0144;2
5437;1 (11) 500 555-0186;2
5438;756-555-0134;2
5439;172-555-0113;2
5440;180-555-0196;1
5441;1 (11) 500 555-0168;1
5442;136-555-0168;1
5443;1 (11) 500 555-0159;2
5444;821-555-0180;2
5445;1 (11) 500 555-0116;1
5446;150-555-0115;1
5447;291-555-0166;2
5448;956-555-0161;2
5449;652-555-0183;2
5450;239-555-0151;1
5451;1 (11) 500 555-0185;2
5452;487-555-0115;1
5453;196-555-0178;1
5454;1 (11) 500 555-0110;1
5455;412-555-0112;2
5456;1 (11) 500 555-0169;2
5457;1 (11) 500 555-0187;2
5458;159-555-0117;2
5459;855-555-0185;1
5460;1 (11) 500 555-0138;2
5461;541-555-0186;1
5462;1 (11) 500 555-0128;1
5463;171-555-0126;1
5464;682-555-0116;1
5465;1 (11) 500 555-0164;2
5466;679-555-0151;2
5467;1 (11) 500 555-0120;1
5468;418-555-0127;2
5469;1 (11) 500 555-0154;1
5470;743-555-0148;1
5471;1 (11) 500 555-0129;1
5472;124-555-0182;1
5473;1 (11) 500 555-0165;2
5474;160-555-0157;2
5475;863-555-0195;1
5476;246-555-0155;1
5477;630-555-0138;1
5478;1 (11) 500 555-0177;2
5479;716-555-0173;1
5480;893-555-0154;2
5481;1 (11) 500 555-0149;2
5482;1 (11) 500 555-0175;1
5483;175-555-0139;1
5484;1 (11) 500 555-0194;1
5485;1 (11) 500 555-0155;2
5486;1 (11) 500 555-0123;2
5487;355-555-0171;2
5488;914-555-0128;1
5489;553-555-0149;2
5490;1 (11) 500 555-0169;1
5491;150-555-0143;2
5492;1 (11) 500 555-0168;1
5493;609-555-0151;1
5494;528-555-0110;1
5495;622-555-0113;1
5496;831-555-0184;1
5497;695-555-0117;2
5498;1 (11) 500 555-0119;2
5499;1 (11) 500 555-0165;1
5500;466-555-0180;2
5501;143-555-0139;1
5502;477-555-0181;2
5503;647-555-0136;1
5504;754-555-0137;2
5505;579-555-0138;1
5506;527-555-0124;2
5507;1 (11) 500 555-0192;1
5508;548-555-0129;1
5509;1 (11) 500 555-0142;1
5510;1 (11) 500 555-0163;1
5511;1 (11) 500 555-0184;1
5512;306-555-0143;1
5513;1 (11) 500 555-0156;1
5514;1 (11) 500 555-0130;2
5515;193-555-0161;2
5516;273-555-0153;1
5517;170-555-0112;2
5518;648-555-0158;1
5519;969-555-0160;1
5520;681-555-0150;1
5521;1 (11) 500 555-0155;1
5522;685-555-0147;1
5523;841-555-0194;1
5524;1 (11) 500 555-0178;1
5525;1 (11) 500 555-0144;1
5526;1 (11) 500 555-0184;2
5527;605-555-0159;2
5528;1 (11) 500 555-0175;1
5529;500-555-0177;2
5530;1 (11) 500 555-0150;2
5531;1 (11) 500 555-0142;1
5532;1 (11) 500 555-0114;2
5533;385-555-0145;1
5534;1 (11) 500 555-0116;1
5535;630-555-0191;2
5536;966-555-0176;1
5537;1 (11) 500 555-0185;2
5538;663-555-0163;2
5539;871-555-0172;1
5540;1 (11) 500 555-0170;1
5541;786-555-0137;1
5542;1 (11) 500 555-0158;1
5543;1 (11) 500 555-0165;2
5544;1 (11) 500 555-0178;1
5545;1 (11) 500 555-0193;2
5546;711-555-0115;2
5547;1 (11) 500 555-0192;2
5548;717-555-0162;2
5549;757-555-0160;1
5550;230-555-0192;2
5551;466-555-0118;2
5552;1 (11) 500 555-0154;2
5553;615-555-0157;1
5554;1 (11) 500 555-0132;1
5555;294-555-0181;1
5556;164-555-0159;2
5557;296-555-0115;2
5558;1 (11) 500 555-0161;1
5559;1 (11) 500 555-0152;1
5560;475-555-0114;1
5561;670-555-0141;2
5562;1 (11) 500 555-0123;2
5563;230-555-0124;1
5564;1 (11) 500 555-0117;1
5565;843-555-0112;1
5566;1 (11) 500 555-0199;2
5567;1 (11) 500 555-0161;2
5568;604-555-0176;1
5569;243-555-0128;2
5570;1 (11) 500 555-0142;2
5571;1 (11) 500 555-0183;2
5572;1 (11) 500 555-0177;2
5573;1 (11) 500 555-0115;1
5574;435-555-0140;1
5575;1 (11) 500 555-0150;2
5576;109-555-0114;2
5577;445-555-0186;1
5578;1 (11) 500 555-0180;2
5579;1 (11) 500 555-0113;1
5580;1 (11) 500 555-0132;2
5581;392-555-0153;1
5582;507-555-0125;1
5583;112-555-0143;2
5584;777-555-0132;1
5585;1 (11) 500 555-0179;1
5586;1 (11) 500 555-0112;2
5587;318-555-0167;1
5588;1 (11) 500 555-0149;1
5589;1 (11) 500 555-0171;1
5590;205-555-0110;2
5591;535-555-0112;2
5592;1 (11) 500 555-0184;2
5593;1 (11) 500 555-0139;1
5594;753-555-0111;2
5595;323-555-0159;1
5596;1 (11) 500 555-0148;1
5597;1 (11) 500 555-0137;2
5598;173-555-0176;2
5599;1 (11) 500 555-0121;1
5600;1 (11) 500 555-0145;1
5601;1 (11) 500 555-0115;2
5602;360-555-0110;2
5603;399-555-0199;2
5604;266-555-0110;2
5605;1 (11) 500 555-0174;2
5606;1 (11) 500 555-0179;2
5607;1 (11) 500 555-0157;1
5608;187-555-0111;1
5609;182-555-0167;1
5610;203-555-0156;1
5611;529-555-0118;1
5612;325-555-0127;2
5613;526-555-0175;2
5614;964-555-0153;2
5615;468-555-0178;2
5616;1 (11) 500 555-0191;2
5617;1 (11) 500 555-0157;2
5618;861-555-0111;1
5619;140-555-0183;2
5620;238-555-0127;1
5621;1 (11) 500 555-0125;1
5622;491-555-0190;2
5623;1 (11) 500 555-0191;1
5624;1 (11) 500 555-0180;1
5625;652-555-0150;2
5626;816-555-0151;1
5627;895-555-0166;2
5628;1 (11) 500 555-0188;1
5629;1 (11) 500 555-0146;2
5630;259-555-0181;2
5631;1 (11) 500 555-0196;1
5632;258-555-0153;2
5633;1 (11) 500 555-0155;2
5634;1 (11) 500 555-0156;1
5635;1 (11) 500 555-0161;1
5636;198-555-0132;2
5637;959-555-0119;2
5638;1 (11) 500 555-0190;1
5639;1 (11) 500 555-0162;1
5640;307-555-0136;2
5641;248-555-0172;1
5642;678-555-0111;2
5643;786-555-0117;2
5644;1 (11) 500 555-0115;2
5645;560-555-0134;1
5646;1 (11) 500 555-0141;2
5647;1 (11) 500 555-0166;2
5648;773-555-0121;2
5649;1 (11) 500 555-0125;1
5650;653-555-0159;1
5651;157-555-0182;1
5652;169-555-0119;2
5653;714-555-0150;2
5654;1 (11) 500 555-0154;2
5655;1 (11) 500 555-0118;2
5656;235-555-0178;2
5657;1 (11) 500 555-0171;2
5658;285-555-0139;2
5659;407-555-0164;2
5660;931-555-0117;2
5661;873-555-0162;1
5662;792-555-0115;2
5663;789-555-0114;1
5664;1 (11) 500 555-0189;1
5665;733-555-0116;1
5666;1 (11) 500 555-0152;2
5667;1 (11) 500 555-0195;1
5668;599-555-0171;2
5669;1 (11) 500 555-0137;1
5670;1 (11) 500 555-0159;1
5671;1 (11) 500 555-0173;1
5672;1 (11) 500 555-0144;2
5673;177-555-0147;2
5674;1 (11) 500 555-0146;1
5675;145-555-0188;2
5676;186-555-0112;2
5677;121-555-0117;2
5678;739-555-0114;1
5679;152-555-0130;2
5680;295-555-0132;2
5681;1 (11) 500 555-0127;1
5682;1 (11) 500 555-0126;2
5683;617-555-0182;1
5684;144-555-0120;1
5685;103-555-0134;2
5686;1 (11) 500 555-0111;2
5687;1 (11) 500 555-0131;2
5688;727-555-0111;2
5689;342-555-0170;1
5690;599-555-0144;1
5691;522-555-0149;1
5692;1 (11) 500 555-0145;2
5693;1 (11) 500 555-0188;1
5694;749-555-0158;2
5695;115-555-0113;2
5696;1 (11) 500 555-0127;2
5697;1 (11) 500 555-0165;1
5698;1 (11) 500 555-0118;1
5699;580-555-0116;1
5700;229-555-0184;2
5701;1 (11) 500 555-0180;2
5702;848-555-0128;1
5703;1 (11) 500 555-0154;1
5704;495-555-0147;2
5705;246-555-0115;1
5706;1 (11) 500 555-0151;1
5707;804-555-0129;2
5708;117-555-0180;2
5709;709-555-0190;2
5710;1 (11) 500 555-0127;1
5711;603-555-0167;2
5712;126-555-0133;1
5713;1 (11) 500 555-0115;2
5714;360-555-0165;2
5715;1 (11) 500 555-0148;1
5716;1 (11) 500 555-0114;1
5717;813-555-0168;1
5718;1 (11) 500 555-0112;1
5719;1 (11) 500 555-0192;2
5720;425-555-0117;2
5721;677-555-0112;2
5722;1 (11) 500 555-0119;1
5723;659-555-0155;1
5724;696-555-0143;1
5725;1 (11) 500 555-0130;2
5726;860-555-0179;1
5727;427-555-0142;2
5728;507-555-0173;1
5729;1 (11) 500 555-0198;2
5730;404-555-0141;1
5731;1 (11) 500 555-0154;1
5732;916-555-0172;1
5733;514-555-0198;1
5734;1 (11) 500 555-0178;2
5735;1 (11) 500 555-0122;1
5736;906-555-0113;2
5737;102-555-0176;2
5738;232-555-0158;2
5739;112-555-0119;1
5740;1 (11) 500 555-0128;2
5741;458-555-0162;1
5742;657-555-0140;1
5743;580-555-0126;2
5744;1 (11) 500 555-0158;1
5745;1 (11) 500 555-0180;1
5746;1 (11) 500 555-0145;1
5747;1 (11) 500 555-0148;1
5748;392-555-0163;1
5749;464-555-0163;1
5750;219-555-0111;2
5751;1 (11) 500 555-0129;1
5752;242-555-0183;1
5753;781-555-0134;2
5754;283-555-0130;2
5755;846-555-0126;1
5756;1 (11) 500 555-0147;2
5757;258-555-0160;1
5758;1 (11) 500 555-0170;1
5759;1 (11) 500 555-0197;2
5760;578-555-0154;1
5761;1 (11) 500 555-0164;2
5762;902-555-0132;1
5763;473-555-0199;1
5764;340-555-0171;1
5765;948-555-0151;1
5766;1 (11) 500 555-0167;1
5767;107-555-0173;2
5768;226-555-0116;2
5769;1 (11) 500 555-0146;2
5770;793-555-0118;1
5771;1 (11) 500 555-0131;1
5772;1 (11) 500 555-0189;2
5773;751-555-0117;2
5774;161-555-0138;1
5775;780-555-0110;2
5776;535-555-0196;1
5777;116-555-0177;1
5778;1 (11) 500 555-0184;2
5779;486-555-0196;2
5780;209-555-0144;2
5781;608-555-0117;1
5782;365-555-0137;1
5783;1 (11) 500 555-0118;1
5784;344-555-0150;1
5785;1 (11) 500 555-0154;1
5786;632-555-0127;2
5787;1 (11) 500 555-0176;2
5788;1 (11) 500 555-0131;2
5789;1 (11) 500 555-0142;2
